gene,Pt1_Pre_AD101148-6,Pt1_On_AD174047-6,Pt10_Pre_E9047565-6,Pt10_On_E9047632-6,Pt101_Pre_AD486328-5,Pt101_On_AD681975-5,Pt103_Pre_AE134058-2,Pt103_On_AE134059-6,Pt105_On_AE373241-6,Pt106_Pre_AD502250-5,Pt106_On_AD513626-6,Pt108_On_AE373243-6,Pt109_On_AE527955-5,Pt109_On_AE527955-6,Pt11_Pre_AD153352-6,Pt11_On_AD314068-6,Pt13_On_AD314067-6,Pt16_On_AD167378-6,Pt17_Pre_E9047563-6,Pt17_On_E9261162-5,Pt18_Pre_E9024732-6,Pt18_On_E9261163-5,Pt2_Pre_AD101150-6,Pt2_On_AD174046-6,Pt23_Pre_AD313075-5,Pt23_On_AD486568-8,Pt24_Pre_AD436687-5,Pt26_Pre_AD467789-6,Pt26_On_AD467915-5,Pt27_Pre_AD453873-5,Pt27_On_AD467934-5,Pt28_Pre_AD297619-6,Pt28_On_AD167375-7,Pt29_Pre_AD497504-5,Pt3_Pre_E9024733-3,Pt3_On_E9047638-6,Pt30_Pre_AD497503-5,Pt30_On_AD505620-6,Pt31_Pre_AD453872-5,Pt31_On_AD467932-6,Pt32_On_E9414883-5,Pt34_Pre_AD466985-6,Pt34_On_AD485757-6,Pt35_On_AD485758-6,Pt36_Pre_AD467095-6,Pt36_On_AD495182-6,Pt37_Pre_AD502452-5,Pt37_On_AD495183-5,Pt38_Pre_E9200719-6,Pt38_On_E9414881-5,Pt39_Pre_AD485899-5,Pt4_Pre_E9021023-6,Pt4_On_E9047643-7,Pt44_Pre_AD467790-6,Pt44_On_AD167376-6,Pt46_Pre_AD467096-6,Pt46_On_AD781834-6,Pt47_Pre_AD506073-6,Pt47_On_AD530367-6,Pt48_Pre_E9047561-7,Pt48_On_E9047631-6,Pt49_Pre_AD667851-6,Pt49_On_AD681976-5,Pt5_Pre_E9021022-6,Pt5_On_E9047635-6,Pt52_Pre_AD506075-6,Pt52_On_AD530365-6,Pt58_On_AE045812-10,Pt59_Pre_AD823915-5,Pt62_Pre_AD608303-5,Pt62_On_AD635728-5,Pt65_Pre_AD793919-6,Pt65_On_AD796996-5,Pt66_Pre_AD667850-6,Pt67_Pre_AD506074-6,Pt67_On_AD530366-6,Pt68_On_AD635729-6,Pt69_On_AD635730-6,Pt72_Pre_AD793922-5,Pt76_Pre_AD667852-6,Pt77_Pre_AD733591-7,Pt77_On_AD733629-8,Pt78_Pre_AD467018-5,Pt78_On_AE148748-6,Pt79_Pre_AD733587-5,Pt79_On_AD733628-6,Pt8_Pre_AD153354-6,Pt8_On_AD167380-7,Pt80_On_AD467874-5,Pt81_On_AD681973-5,Pt82_Pre_AD823914-8,Pt82_On_AD125218-6,Pt84_Pre_AD486532-5,Pt84_On_AD495199-6,Pt85_Pre_AD486329-5,Pt85_On_AE070989-10,Pt87_On_AD495198-6,Pt89_Pre_AE070951-5,Pt89_On_AE070987-5,Pt9_Pre_E9021024-6,Pt9_On_E9047644-7,Pt90_Pre_AD467873-6,Pt92_Pre_AE134060-5,Pt92_On_AE148750-5,Pt93_On_AE070988-5,Pt94_Pre_AD732850-6,Pt94_On_AE373242-6,Pt98_Pre_AD733586-8,Pt98_On_AE086717-6
IL12A,0.113051344862515,0.0357086754681693,0.17364197738004,0.232408783165402,0.982015545666398,0.795495289163905,0.249655771314573,0.103344726046632,0.180746573366122,0.0643693542362951,0.0594394762641763,1.21518596233351,0.275942539595341,0.140553857295671,0.413230752939848,0.621284823800049,0.681177929523104,0.0387608115499436,0,0,0.591033190494827,1.02796518397223,0.228644343200214,0.473922662710613,1.97556743189107,2.75009450065702,0.305475903055248,0.0349932837705399,0.0711847295041475,0,0.144165136317974,0,0.261982874675903,0.501232347464212,0.370582556903376,0.809520811469267,1.7778742967416,0.247612987209322,0.333036702933062,0.325020720219882,0,0.0745319474205807,0.506503281937779,0.237883845334754,0.179362181731624,0.11591472868525,0.017372240721276,0.202096555640164,0.204720748226182,0.10110708581066,0.03679895859586,0.0487066939939782,0.602183272847316,1.2306381407332,0.27824697275002,0.224455914202905,0.207293606503983,0.284561944502908,0.242188716275517,0.0358447815442849,0,0.441216832787785,0.343174390615551,0.0919131548881261,0.188257521634501,2.05621598265676,2.89091146192381,0.145326838369706,0.32510784846738,0.579454514218481,0.255683239564275,0.326784188192802,0.389587770693749,0.0408370751125762,0.101130462763442,0,0,0.430573698940597,0.130279393499089,1.72264822948968,3.25462149645713,0.853957780612658,0,0,0.723766826583493,1.02254972149299,0.213963439664385,0.0332397429894463,1.02985028831215,0.333946091385515,0,0.145893922908548,0.0395608867555731,0.0177848545203099,0.298519069627804,0.245880945842627,0.594100247244447,0.0872399355156141,0.475903119717676,0.304185375562287,0.493694151092813,0.0678141046004796,0.847456635073698,0.893540284621556,0.0458109110155361,0.0590202857828671,0,0.151843433143876,0.0556930265328942
IL12B,0.0579225573912119,0.109773367491624,0.0333624538452543,0.0219832764647291,0.911143974039732,1.15689147666753,0.354219735184289,0.279572362426619,0.00926066273850709,0,0.0730900419677941,0,0.052202167695071,0.0617259772590094,0.154648629534295,0.184830463201507,0.249020308279004,0,0.0291280339690773,0,0.29524903122317,0.470917758155454,0.0820031426880186,0.0116552262853245,0.0481042798131817,0.150296316411422,0.232006724235775,0.0107574155263931,0.0437663249571729,0,0,0.0122147466037377,0.29913791137898,0.0770428501694566,0.0216994594765992,0.0497715607562911,0.0372642920875507,0.0543711638783632,0.294342648424729,0.299747485690641,0.485005292983675,0.0343682147830948,0.0239547781402188,0.0337517343402101,0,0,0.0213618605545814,0.103545423160331,0,0.00777042633280694,0,0,0.0980043881358943,0.168140021500546,0.0213842342180591,0.0690008274807821,0,0.317108641127322,0.114541744808617,0.0440767104971479,0,0.395605314229994,0.0333146892331693,0,0.0115745889952529,0,0,0.178701855788228,0.035273863405481,0,0,0.306157540000219,0.148280012791284,0,0.0466333375908545,0,0.0495581435124918,0,0,0,0.783536078511396,1.42988711628498,0,0,0,0.0199584643430571,0.0767378463304203,0.0306550590969989,0.0197868817377827,0,0.116811241001419,0.123336932164858,0,0,0,0,0.355122768866648,0.0715166748751775,0.130043687308168,0.0233776894405827,0.031400349383377,0.0625409584182949,0.13025989821169,0.583708902909336,0,0.108861873521104,0,0.0233393772929924,0
MRC1,1.32512176817599,0.494733447899988,0.264084033477774,1.38806423258705,0.168264220277668,0.357193590947805,1.12100527396489,0.168619426878776,0.538125837177906,0.577192451300281,0.406881436799692,0.560407844578611,0.340362305881611,0.319142375569532,2.11267346316269,1.79850243994835,0.621486053254338,0.624251578820754,0.286541604073813,0.175767368579343,0.626095000201203,0.515989565175468,0.996973136209684,0.826590602243254,1.50769100563901,0.593123997675575,1.43561396057267,0.118129194223739,0.11264208037703,0.195217379896498,0.874481560567044,0.452696916384982,0.668559224596947,1.4981638945858,0.461678791248346,0.566477160685935,0.15061060392704,2.12702600618488,0.854901872752361,1.87437380547508,0.0825726192186236,2.50554190764866,1.53172931771894,0.483883427667964,5.10373435936209,1.05278652860558,0.327432616273259,1.1796911186503,0.115181612122187,0.101327601557323,0.29503374046867,0.470430985582154,2.61826613165292,2.90660138797819,2.08651157259218,2.16714368367283,2.53138320983713,3.74739913188851,1.81857545273109,1.94110026423971,1.68131973144456,1.62390932652477,2.77678806134001,0.588234336086582,0.778504215744848,1.24026362225168,1.04490788077979,0.265736052342071,0.804286950202637,0.0326017297599091,0.428994769425024,0.348016764775142,0.281819524487194,0.390593348118377,0.13513470599402,0.146926113626427,0.088433678723636,2.09338010238802,0.320682365175527,0.0227158598104738,0.333686834566595,1.19603997783879,0.0877967813281551,1.23963942559499,0.122163430832633,0.210035649420522,1.0633726420439,0.446500891146811,0.602056235630238,0.516690350771252,0.581977587110988,0.913184464244862,0.130766102965675,0.282676731964832,0.0909757160728461,0.140999863962586,2.80636938850291,0.304727504555441,0.510720522038597,1.23543990389297,1.00570492254508,0.801236304399389,0.631763680610209,0.858831657716235,0.156794864849256,0.420615180247293,0.207525155310708,0.213578393631555,0.629300256235464
ARG1,0.199918003231139,0.137774381552322,0.219830917469391,0.0344884691595717,0.206667248283415,0.221340183231601,9.63244058842054,5.7218299718821,0.0435857796402596,0.0310444445731864,0.152889775845288,0.115291926688475,0,0,20.1894952514942,16.8569994964703,0.195337788613243,0.0186938004901633,0,0.0152575427659876,0.0712617725504709,0.427725997829277,0.294058633901879,0.109711829244612,0.0377342061235085,0.0982468400784333,0.207990749343531,0.219398064923649,0.343314053056434,15.9159726484198,2.17277627534713,0.36409906102973,0.0902504985096752,0.0863347829200318,0.1191512098065,0.429462695202262,0.253335743289497,0.0853002149883144,0,0.191586968659023,3.11438419324948,0.0539185829518205,0.0187907300451516,0,0.553624873237931,0.0798629457089458,51.1752071015287,26.4464147112353,0.0151898416130389,0.0975250834390261,0,0.0626414968211323,0.0341676023403066,0.197839888266267,0.117420315497491,0.108251966642644,0.0363544815490091,0.120085235687829,4.42059163544069,361.532227746195,408.353694155511,0.212792743887959,0.452969912296448,0,1.12584541648077,125.952850269196,33.2591142093921,0.12265594872764,0.184464700117344,0.260831998579362,51.3156042062456,0.030019708655603,0.322101882989542,0.393903070771707,0.0975476321976252,0,0.186598336080992,0.072229463795778,0,4.84638752397373,0,0.43814038763798,0.141665174527453,1.18368027430929,0.0349062677393042,0.594925000300766,0.137588789409852,0,0.0465639820573957,0.118673989202262,18.0612267226012,132.879790018269,0.0381593312755963,0.0514643283545599,0.015996844083219,0.12770688163083,12.9573555149625,15.7779779765664,6.56261353427674,0.146704377318309,0.0328416310172842,1.32458489104576,0.10217913806913,0,0.0883758617585809,0.113858652920691,168.945709729216,0.0366159883065863,0.304413020026388
CD163,87.8550362606966,39.753996334852,20.0199630177427,96.555201625814,8.09158413038953,9.93863696518306,22.659186218238,4.00544785538479,40.5557024724996,45.3813177291937,26.1973012745303,62.3111870468812,27.0803278680705,20.3271831988029,85.1396645502918,66.4299215196013,63.6058825303422,21.4064195676784,5.79657836608673,4.55015570089052,20.1334030090368,27.8443740736574,113.760103138337,106.255825620657,155.491886003759,69.941854441064,106.922213642709,10.4369528953854,10.4120612595552,87.6525970712665,175.229992157583,26.1882173637244,61.5987070467857,75.6451317658893,13.1863476708668,19.0445527574468,7.95949582055047,210.369096606243,57.7114936695818,226.866129875017,34.3725920642933,117.905856796777,87.0265696094954,38.8411795299797,329.248256850863,141.849015117763,8.72037069114373,21.3897104988062,9.07052768172482,12.3140368352929,7.91127846705405,11.5746705711654,121.434733721997,135.890863873315,65.5239386281044,231.46319189759,171.42020424228,39.2348779284555,33.8026896486358,85.2921729568736,67.7301805249842,65.4637601686485,547.460717968812,57.4557724624914,103.253197757528,44.8297272842739,52.5570755291999,54.4252016865661,134.704631164338,4.88032020577421,21.1369807570512,21.5751905079426,32.6997704776221,11.3830181027046,5.89475178555488,5.38870676815898,32.7379362837289,111.790226530383,15.2679612369665,1.58174672983758,41.1149543399663,43.6218086272063,1.70473839769431,36.2384447328057,9.72196119505531,19.2983738498123,31.4940065290563,22.690809464309,46.2178445151695,53.3738311995225,35.4049784568326,43.2928395727919,4.09946345376403,6.61783186069592,14.6689978619247,13.4268538880395,354.532150602512,10.8941810218191,26.5136636359672,37.3032050905364,33.6666458674419,42.2087066766636,76.0842872066141,79.2270910005618,27.8764680636311,25.2712231261908,40.1492659856993,24.5790007848109,45.6569847336383
IL10,18.69337645928,18.7416292695437,0.480673291435309,1.90035911096572,2.27752636045664,2.83221227951403,4.01472227462035,1.8125865597107,3.01538321122431,0.940823904044855,0.965298554063097,1.3764256539211,0.676897721438296,0.640313231500089,3.21485518593494,2.30790352475596,3.52255548084876,0.343350835276665,0.22382155342885,0.14011837923829,1.53792441730163,2.80319383230532,2.17727944309853,1.89754095663425,2.58167755732183,2.05714046584854,9.1684467334931,0.495963741985405,0.409869349529866,26.5790211804674,19.4270154241267,0.668744254512555,2.60249417875561,1.76014839933319,0.468956090161862,1.27283357423973,0.465304201302746,5.18583416292862,1.34598500806729,3.31096153572058,2.63260100313354,6.91578920404992,5.6256377410069,2.28552490075766,8.26189114083125,11.0747206776354,0.230830049362811,2.68531611223533,0.265043620631686,0.425422494117691,0.146687561474658,0.517744084223282,3.49864502195979,2.3467931906682,1.95640801385594,5.55296609314055,4.65739070805759,2.12684505827536,2.01333308520752,0.508032115588981,0.248986898489707,2.80100913215155,5.95181545620061,2.5036178557303,2.65151878399355,0.525098740813512,0.744967507482527,1.25515016619581,11.8752236436009,0.992364765970975,0.372089407958376,0.827062323181992,1.23251590176068,0.542614174838374,0.201562510728795,0.14393567966516,0.428408702850159,6.06940326717082,0.288510074922015,0.60402402429812,17.3154110472442,1.38414707702767,0,1.54820632563637,0.192338035130752,0.66137376531772,1.08981470212113,1.70777596670271,3.54926735672358,4.01686944351649,1.62687200660519,1.27620238872051,0.17521902881612,0.519887653408618,0.293815577022659,0.318332053273235,7.6308511499197,0.154557675812193,0.78067458080691,1.83565090416151,1.83977647643541,4.35515168081073,2.72126441128983,9.49818512492748,0.676336654342322,1.39416856778682,1.44272279470528,0.117692642586425,1.79246758016766
TGFB1,17.7098271880501,14.5682631053425,4.12151565838328,11.8433403093969,58.2980751774408,52.4180773131521,46.1905164493498,22.802788322787,22.5942870217821,14.122738725234,12.7097270660188,95.7899129826974,13.5884140770913,10.5624033307973,18.3483519248687,16.45799895793,22.5689729367584,6.2033507546558,2.42379666662868,2.36552943043872,20.7036827790883,31.0287992498006,32.9433887560275,26.2481894406759,40.5159717989335,28.2730826504112,39.6132248174711,3.0526709217992,3.26834978509725,15.952522011511,21.1694461617581,5.04296362634651,20.1171971198006,13.3383786220132,9.49124494115776,16.6725226690158,13.6887045781749,62.2964530102658,12.5057931106956,21.2473431642287,49.2143483992356,38.2534373182183,42.6519506856868,18.6756119231079,26.446660194576,42.3918904858741,11.8048166008137,7.00342648053303,14.9668547381595,17.9387638477745,1.47234306021972,16.1013703429039,26.2427686534959,17.4666242687345,31.0029891307261,40.7386172522929,32.0755590706907,26.2122052459393,21.2130894870123,8.11126673640867,8.50983013756091,27.9630944743167,42.7080939616735,28.4553100644014,23.8069092713378,12.5148781853518,15.4222242189648,12.1534522910702,25.8272715928296,6.44851223916348,4.65980213684726,14.61599575024,19.140725451163,11.7721871730832,4.77593207239573,3.57796994876743,21.1160897053786,57.4780404047662,9.68449636947315,87.5672991474568,27.2886109932656,43.6177518701361,1.56540017852835,14.5980060011634,8.87736201145984,12.7113554274789,18.057152722149,12.1329519058834,19.3569577678065,39.9456647654813,11.6723986544125,14.2343561136859,2.50401531830463,3.77954027435888,36.0709637863688,50.1691011334644,43.7627519360634,38.0332015964194,51.2040270296683,38.8187117603112,32.8619928285149,24.4972981503975,30.1828999525164,38.9377694444195,12.9005191271059,20.9560645988963,15.8732450873909,5.27856087427748,10.4718078889077
CCL18,155.011746297557,130.123966965266,22.9006988963216,130.628525788794,48.2164531542744,29.9015831533678,110.739194448283,40.7483154672531,372.963101279039,24.8497474046398,21.3870955011008,0.559989358201165,6.64304786555694,2.59638699617033,26.4981245341254,92.7687298632749,8.97031714982373,9.04352656855558,11.2163484328726,5.27649421827183,164.791830997642,188.677158990509,22.1027071753534,46.8229189724719,131.522036383401,26.3795572663167,144.296058437424,9.57443511455818,2.93484470498528,153.745320835577,223.328623223589,7.81854825790157,12.1337927367751,134.457297578041,12.7321578478946,84.879676372287,1.89305830150393,447.195394527537,21.8051726415436,75.7649328630484,77.3196434159139,216.565785712085,185.714690694247,171.530317369419,3729.85974643,554.922430122177,22.789221237092,354.810817909654,9.20764799034951,8.17120877671269,1.0689141654991,1.85597806295755,19.6161086121749,36.6757469057418,56.2505615890185,678.305939293285,1304.74156880448,26.9971215579005,23.6709589733284,53.4705451112323,4.3249177438003,217.255311716924,54.7665512423125,72.47319436802,31.9989133211372,1.87462807769486,4.03860672542618,13.0045343842824,231.232299059094,6.22590011302901,14.2378089528348,6.99888064656345,8.48303879771821,4.17087080079985,3.60090116569519,1.52254040373082,3.17217171337686,183.939552502328,3.2552928973019,10.5928184452569,29.3939528673925,72.1174070733398,10.1492978607882,105.926574158102,0.440816295450641,1.18627150435912,20.9508415188516,92.0366394092814,105.183157336203,2.99736589870855,110.967897731324,100.272751110575,8.93364458492103,16.164700467937,0.341875410692794,4.50153726434222,25.7000437149703,3.18805315000793,3.50135591081175,21.0918979047352,20.481917767008,151.422246267809,32.636600580069,23.1990473328307,16.5692115674231,902.762487277578,541.281068764461,126.166141651363,288.931443579331
CCL22,0.978351297512221,0.0353170793012805,0.139536919708369,0.0618854093624117,3.38170321894138,4.07759489850816,1.244086556095,1.29808484167456,0.0521396258159469,0.0716213848069538,0.264544372255948,0.403903679196043,0.367387514163092,0.228377654449526,2.39888597986849,3.77602682220768,0.291333124072938,0,0,0.00782223577036239,1.7627886450439,3.81757912524527,0.810324014806377,0.196864680577378,1.04466076335898,0.413027291504509,1.39511090015461,0.0259571496646105,0.0880051102420193,0.239673684997768,0.499044565437921,0.137543572277455,0.231348090765034,0.115081484457079,1.32644824734748,8.02644878188846,0.19981561235888,0.699707315270834,0.339677749249689,0.71434757334139,0.0725764650928598,0.792431940627076,0.905561213800341,0.108588513360484,0.0354790443096275,0.818882568749711,0.910631664237468,7.07076493576236,0.0389376337441846,0,0.00909885148283517,0.0642300748762262,0.77074991653473,0.28738085665911,1.78877140569487,0.229922810184298,0.158424807188896,3.2101900565447,1.91626219375228,0.1063550783449,0.0804732194732705,0.927303814694753,0.312615392627221,0.13635779558283,0.11171580687536,0.192373873634439,0.112635487391175,0.323399528770968,0.425571062779287,0.0382066650224934,0.00903140396287204,0.63870582322634,0.25687692625592,0,0.637636578662612,0,0.0797210163288679,1.24052495119575,0,0,1.30890224493037,21.5461046159779,0,0.36778733677419,0.0447393561840293,0.0802647632165097,0.352695046191122,0.098625666484793,0.389916168692636,0.078225134173076,0.104392651980173,0.784598568191484,0.0293452842297594,0.0263847276279718,0.0410063035443722,0.205771511222651,0.962986687031652,1.28705812336512,1.15927767411846,0.122220130658262,0.067348978755116,2.54867622458033,0.20954076840496,0.395842480012587,0.00755142158960687,0.42806899530795,0.0758035861008716,0.00938614093671232,0.0734430315622265
FOLR2,44.7858750156208,21.6406886673474,20.6173652150831,39.7795065254564,26.3112441028549,27.4034411680945,98.4736396864479,12.0250497783363,44.52650283938,50.6719995813925,24.9249537134446,68.4976078202858,44.4684696301734,29.5633921123673,33.3756628521371,43.5714856184043,46.5314992546645,10.9292122773755,17.4082111131054,14.0665101084071,24.8138406625743,64.085531996603,3.71941272085175,10.0615415509541,26.7527847792856,22.2220279765734,44.6372790673368,9.46507992745223,7.60633381210266,9.5002942180829,44.3053019583414,17.6165049901732,33.902906983921,36.8171208524082,11.1898893906341,17.7647946351394,5.46459482117598,118.515138242523,47.6694668648693,98.5559956335713,1.47458243632635,83.6338402409251,52.3942042148794,47.2303546608797,285.342346994585,21.845643793302,16.6456018248999,17.7484911881457,11.3519555481918,13.5448630473936,9.7656822535772,10.0671697862036,81.5530821228404,43.8980648275621,107.455502788898,165.115520097282,131.493677607838,40.3452415540265,26.4075638194634,37.0665941841651,29.9919892032917,100.788251477151,43.3003868580126,20.5513060201149,20.8245277121143,25.265458453564,34.9392478065864,11.704448167836,43.7728372526729,15.9689671642555,15.0991658911159,19.8538833548993,16.0006064377538,21.1015024331708,8.83845371979119,5.06436516254231,4.2576097797578,34.4897924842552,8.61566081031041,0.183155127848041,34.2702043322418,69.3591651833776,3.06841006224492,42.2259535521356,5.72524517304322,15.0136268631907,41.6306451140102,49.8733688605789,47.1583761602162,100.619593730911,26.9334888132754,27.8978107844479,12.2400019453234,17.3813223039525,0.888694701535645,4.72978413594358,153.198195173537,9.40536753067474,17.833299406943,33.3037096205598,33.4490995591777,51.8263448365665,42.9792015874014,58.3792490841897,8.68932935147559,18.5995307506766,13.127944528972,18.695068208283,46.6841993789009
TGM2,19.6260385412786,15.4076178087069,2.93747956141502,8.93991270714281,16.9895339738526,27.373387566297,4.26906905495512,3.28824688221437,13.4903269537176,5.47318368049108,7.317980739975,82.1054639379956,4.77789244996302,3.30664735900482,8.93804499146856,8.07014265923584,19.2080606655318,3.27491321054253,2.12532520481305,2.17642755450941,25.0238814495363,18.8500223715584,34.2001538246088,16.1145623996439,69.2299225398789,35.0494372430561,28.5448710737166,0.718459767569265,1.02918514963634,6.23758945639108,7.22542636384925,3.34858761303849,20.5660125261819,22.0636512657596,6.24467575018905,16.7423907445478,1.94151292251084,31.0657486190696,4.73895362885523,10.4425173739894,1.49478377213248,25.6816331354274,36.093565740101,11.7154958501439,15.0232609001505,26.031017792003,1.21755285095668,2.5562112985556,5.96538935929277,6.48844028012481,1.89080966085584,18.6843943308756,40.8262938252369,8.08048609193846,4.5799521152031,9.86132469224947,9.69505560360407,16.3343728456533,16.8218682252155,42.0103536602279,82.549237140387,28.935142211631,35.4718798858919,12.8886118389379,24.0167513776234,26.229007747781,29.9832218251041,28.5019176372003,11.6929073342082,8.89471312437916,13.6244218667912,22.033213841171,28.5450903202225,10.930458095556,3.59283974167218,3.66797948872577,4.64420054183303,66.9831640742657,4.68675847930228,8.07051841021888,28.3717663322822,23.3511802324229,1.31430752130498,8.23450202747541,4.61746683183886,7.03126261647105,11.4002315501812,6.83171802322483,9.40627587168416,23.4314345508399,12.0812347000718,29.5109720241396,1.62873031304498,1.93088353125263,1.56879658065227,2.17951918263601,37.5048720730498,12.8694307049355,18.0753847302782,12.813573849966,15.4413011418233,7.14746467194513,12.926598724223,21.4512237429223,7.90202041324853,15.4124898971873,23.2745638961792,5.00277396373337,11.4305456292149
STAT6,33.7030367003507,35.1079531738002,54.2250263336649,51.6710560911852,77.3580354282995,83.402794067059,27.3713044513534,58.1033254418862,47.4604414033013,50.0141753862748,39.7858506293626,32.3957984710078,67.1273078710895,69.6237198438516,56.0102123637873,50.5751154883799,63.7763879502918,28.0995511160372,67.4405755707694,82.6280473466818,40.9814698582787,78.9308719853164,39.618329059114,33.5353240277237,56.8100106829761,48.4707301784945,33.7762148621085,86.7439315200711,72.4003484574256,40.027939561125,49.3569025431862,20.4231035684784,23.6913246730807,26.3427046909298,51.1719763879885,45.2171939881444,42.3333493595109,36.433202687585,45.6447687203948,63.861974150107,35.9047043221073,36.5778759479353,37.538807912162,42.5065144112664,55.6800815699026,45.0117519898269,51.8132000658745,20.4867623600179,91.1183403424095,101.54733297816,46.5342675251675,31.9781776898316,43.5667326954984,29.5743999222637,34.275694272109,38.1687884007221,32.5080367808313,52.0636184704519,55.6926591689267,30.781381957738,35.8217768408243,32.992703954968,40.5150686921393,76.485202458541,49.7571697368512,35.2579050441401,45.5944904453702,31.9212136465182,62.8835335978635,29.8376884732745,31.8642151904647,43.586212659074,54.6490652116865,31.7298916724447,34.7147053460922,22.1019517083109,16.9480822280713,41.9866668324621,37.2849545697511,33.0282766904417,70.0500700310818,80.2119548183089,26.0332885557726,39.2103853870627,32.9121230967594,33.0668726530861,55.0702338452731,61.2030568241611,42.5037864645443,47.8162093644333,36.567993031415,44.7634921029462,82.7784686362196,77.5453648616336,27.7809747838053,34.6391705724753,41.2117451107385,66.1086961998553,59.6651730507679,56.6276893658539,51.2662418403907,35.4852346406648,72.5937138291058,62.0180364325145,41.026803050763,127.449049709675,97.9586243207488,53.3878271952784,53.8692604886013
IRF4,14.8934991216173,21.0258233847211,0.692956959902618,0.712433388972116,15.7344264835674,21.6489430745904,6.66161356089529,52.6868180755371,34.4114050310711,15.2743538545107,11.3859100823519,30.153430847561,23.2473687598487,28.8014107249766,15.592869005073,14.6346109969867,14.7857188960803,22.5552890696817,32.5208428067752,37.5705678531859,13.733696726008,17.474952692108,25.9154801498263,26.8225711214125,1.64311063438296,10.0275722885438,1.57049932204767,41.7004250015564,42.8616040107679,11.4677446163588,8.73185360608483,30.4223683534741,25.9775743392053,16.6102215863113,16.8696596371602,12.4411427566674,36.1657604814102,4.35709161541817,21.9577197994145,20.483241325202,1.02599240761451,11.5346228914825,1.9231706286412,17.6296453116006,1.9981053992383,7.69379042315255,35.0670795640269,10.6314584896053,70.1687833174448,72.2734168950008,18.0349744399665,11.3151007655071,21.4268020523435,6.43207806201435,1.98061864490991,1.1144582552263,0.529099462205193,21.6611143040099,23.5716162979417,5.01576090018408,0.813966130191145,24.8256643015259,17.7203531150095,9.5992314929813,8.37601225964254,1.21217690990765,1.15045929510507,17.3411882682355,10.9725496774774,7.11116981480244,12.8067178812266,7.03274206503759,10.0057625153033,34.1195588795985,16.3208071510891,2.12338602045497,28.2742887190741,12.1229442420392,14.5721988734783,0,19.0712467772448,20.9318713653466,9.0618586298229,4.99722459444261,29.2809307168586,23.0353749503261,40.9735874212694,37.6050319075611,15.2844036548585,8.86268662514495,23.9325453742361,17.2725911140098,58.6091402457547,53.2479297815362,15.2081718078467,19.7940141561263,7.36489007662986,7.84202559214897,10.8394429971354,0.331460274440033,0.185022112042142,38.3522998434205,22.2729934451666,20.7376917696003,22.2355868451873,46.3672644621636,26.5994373268046,30.5990845573019,42.6352096449448
PPARG,2.83048689881089,1.06519021406588,1.25767123005349,3.03092299163803,1.17250776137949,1.72029997021599,3.48664111556607,0.745188633763493,1.16367030949129,3.84718417882038,2.48316279603096,0.265059408690498,1.40302253772837,1.42199246421402,2.85321924452466,2.12468536569666,4.29859338273711,0.59891333682227,1.17260408095364,1.25600164661354,3.64660182914426,3.04522590245139,2.42069207372647,1.88766131269016,4.8609110048907,2.51811151422444,13.5509087078249,0.961243231046073,0.618700530832338,2.03293601964537,3.41870125425422,0.895342379325433,2.67459311966495,2.18206669902061,1.03765950336797,8.96429925595298,2.21119570196488,15.3950802290581,4.11852458795435,3.07678870072516,0.692908797308332,11.8762013823564,16.5806003713817,1.97920491424858,26.9212444958611,4.0156666407513,0.984234064136158,1.12041260453245,1.72356358671686,1.26933450360646,0.481730329042741,1.63061666739983,3.57286206982694,1.32050181222339,8.59121150564579,12.9437595005185,13.0142123401672,1.94655034036683,1.18342541075973,3.82314661286382,3.44148242651203,14.4003259310655,5.86072964271939,2.92915769657637,1.93924285819335,2.33755427891556,1.41376530030202,1.87126675580742,4.01380263481982,0.389640934055241,1.30122061355374,0.467528835576257,0.812184720225067,1.18311517211562,16.9175216284772,10.7601308722916,0.643492298787334,14.0773978861558,1.03446566006987,0.546830008972544,2.89480600666082,4.50749239150398,0.724927918670522,42.1205220276324,0.691189784634431,2.13870499027939,4.72184917707297,3.92336734437449,4.68265796480585,3.22121164742463,2.22891042788886,1.81594972990898,3.28560695429343,2.77856347605646,0.27049036063142,0.657559662127025,2.20285668465061,2.23416752170103,3.33627621315464,2.98653807032115,2.07513782280301,0.836809309036778,1.45494339608727,1.56602104166013,0.871701787744464,2.11944619953936,3.78307694644103,4.37470663861879,5.92817645662334
